column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
sleep_hr_last_60m_mean,recovery/deactivation,hr,sleep,sleep_phase,last_60m_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,459,False,False,False,False,0.0,41.55263157894737,44.95009428032684,47.66099033816425,49.94747340425532,52.24386304909561,57.19605882352941,77.43636363636364,50.3724145778936,4.067691628029712,50.19; 47; 46.78,feature,True,True,
sleep_hr_q1_mean,recovery/deactivation,hr,sleep,sleep_phase,q1_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,473,100.0,0,0.0,468,False,False,False,False,0.0,40.5,46.691770186335404,50.6551724137931,53.775,57.74561403508772,64.38965517241378,75.36842105263158,54.46348131537896,5.419389316739441,50.29; 50.66; 50.53,feature,True,True,
sleep_hr_q1_minus_q4,recovery/deactivation,hr,sleep,sleep_phase,q1_minus_q4,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,-14.979699248120305,-2.5812999225206124,1.1895666261043267,3.953518081761004,7.071829195347286,12.040255615291946,19.512444801284623,4.150300505687216,4.6057502586550925,2.168; 3.993; 4.334,feature,True,True,
sleep_hr_q4_mean,recovery/deactivation,hr,sleep,sleep_phase,q4_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,466,False,False,False,False,0.0,41.267605633802816,44.82506085686466,47.87914746543779,49.899888765294776,52.11998612074948,56.83833151581243,77.57,50.26889068312976,3.9279752130282497,48.12; 46.66; 46.19,feature,True,True,
sleep_stress_drop_from_start_to_min_rolling_30m,recovery/deactivation,stress,sleep,sleep_phase,drop_from_start_to_min_rolling_30m,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,470,99.36575052854123,3,0.6342494714587738,438,False,False,False,False,0.0,0.5416666666666666,3.201609195402299,10.700000000000001,15.44074074074074,21.098850574712642,34.62869047619043,58.53333333333333,16.65741877075382,9.432331206971481,0.5417; 7.8; 10.27,feature,True,True,
sleep_stress_first_60m_mean,recovery/deactivation,stress,sleep,sleep_phase,first_60m_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,445,False,False,False,False,0.0,1.5166666666666666,6.84292372881356,14.304166666666667,19.284121320249778,25.542528735632185,38.60166666666665,65.71666666666667,20.665986651960008,10.316990410193391,3.3; 6.333; 10.93,feature,True,True,
sleep_stress_first_60m_minus_last_60m,recovery/deactivation,stress,sleep,sleep_phase,first_60m_minus_last_60m,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,470,False,False,False,False,0.0,-31.49035087719298,-5.087643678160919,2.8338267187161135,8.566666666666668,14.2715861848417,26.167543859649125,53.22380952380952,9.08554388740004,9.829967257358001,-6.476; 0.6045; 6.45,feature,True,True,
sleep_stress_last_60m_mean,recovery/deactivation,stress,sleep,sleep_phase,last_60m_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,429,False,False,False,False,0.0,1.4833333333333334,3.9291666666666667,7.341666666666667,10.43330194601381,14.654166666666667,22.20593220338983,46.152542372881356,11.52718769237288,5.932600522924812,9.776; 5.729; 4.483,feature,True,True,
sleep_stress_q1_mean,recovery/deactivation,stress,sleep,sleep_phase,q1_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,2.0934579439252334,7.4151384615384615,13.39047619047619,17.963636363636365,24.923664122137403,37.28114590273149,67.25233644859813,19.907781638339547,9.751752554886592,5.857; 10.07; 15.12,feature,True,True,
sleep_stress_q1_minus_q4,recovery/deactivation,stress,sleep,sleep_phase,q1_minus_q4,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,-18.828399629972246,-3.547432816404779,2.4118783348434514,7.579660857982917,13.11625344352617,24.244245734688672,42.215302113199535,8.372396611593613,8.727837953314774,-0.2635; 5.63; 11.06,feature,True,True,
sleep_stress_q4_mean,recovery/deactivation,stress,sleep,sleep_phase,q4_mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,471,False,False,False,False,0.0,2.6842105263157894,4.475780431594385,7.735714285714286,10.618657718120804,14.25953947368421,20.239460317460313,44.5045045045045,11.48381906924189,5.528600790570948,6.121; 4.441; 4.061,feature,True,True,
sleep_stress_time_to_low_stress_minutes,recovery/deactivation,stress,sleep,sleep_phase,time_to_low_stress_minutes,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,minutes,float64,472,99.78858350951374,1,0.21141649048625794,68,False,False,False,False,55.50847457627118,0.0,0.0,0.0,0.0,5.0,70.44999999999999,521.0,12.951271186440678,42.784538016663674,0; 1; 9,feature,True,True,
sleep_stress_time_to_stable_low_stress_minutes,recovery/deactivation,stress,sleep,sleep_phase,time_to_stable_low_stress_minutes,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,minutes,float64,469,99.15433403805497,4,0.8456659619450317,117,False,False,False,False,0.0,29.0,29.0,29.0,29.0,67.0,212.99999999999983,581.0,64.39445628997868,74.23457354606266,29; 46; 79,feature,True,True,
sleep_q1_hr_coverage_fraction,relative windows,hr,sleep,sleep_q1,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,456,False,False,False,False,0.0,0.24107142857142858,0.47779831972104564,0.5692883895131086,0.6326194398682042,0.6851549755301795,0.7490972035694033,0.8408408408408409,0.6237296397179674,0.0882592968720028,0.6076; 0.5122; 0.5293,feature,True,True,
sleep_q1_hr_mean,relative windows,hr,sleep,sleep_q1,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,468,False,False,False,False,0.0,40.5,46.691770186335404,50.6551724137931,53.775,57.74561403508772,64.38965517241378,75.36842105263158,54.46348131537896,5.419389316739441,50.29; 50.66; 50.53,feature,True,True,
sleep_q1_hr_p90,relative windows,hr,sleep,sleep_q1,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,172,False,False,False,False,0.0,43.0,51.0,55.9,60.0,64.5,72.08,83.0,60.3970401691332,6.490284796234292,55; 56.3; 60.1,feature,True,True,
sleep_q1_hr_std,relative windows,hr,sleep,sleep_q1,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.9634312595527794,2.3087775254443823,3.5238852784055874,4.532412871739433,5.659546697020554,7.610892517432774,11.480172320924344,4.680546248581469,1.6199117917076715,3.853; 8.637; 5.414,feature,True,True,
sleep_q1_hr_valid_count,relative windows,hr,sleep,sleep_q1,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,97,False,False,False,False,0.0,26.0,43.0,66.0,80.0,93.0,111.0,134.0,79.07610993657505,20.77388892281229,72; 58; 70,feature,True,True,
sleep_q1_stress_coverage_fraction,relative windows,stress,sleep,sleep_q1,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,270,False,False,False,False,0.0,0.23214285714285715,0.8077203394860228,0.9627594049085568,0.9908814589665653,1.0,1.0,1.0,0.9601775398087632,0.08245706798336638,1; 0.989; 0.9943,feature,True,True,
sleep_q1_stress_high_fraction,relative windows,stress,sleep,sleep_q1,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,68,False,False,False,False,85.20084566596195,0.0,0.0,0.0,0.0,0.0,0.02889409402710389,0.2336448598130841,0.004233354240873906,0.016477165960779087,0; 0.008929; 0.00641,feature,True,True,
sleep_q1_stress_mean,relative windows,stress,sleep,sleep_q1,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,2.0934579439252334,7.4151384615384615,13.39047619047619,17.963636363636365,24.923664122137403,37.28114590273149,67.25233644859813,19.907781638339547,9.751752554886592,5.857; 10.07; 15.12,feature,True,True,
sleep_q1_stress_medium_or_high_fraction,relative windows,stress,sleep,sleep_q1,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,214,False,False,False,False,47.35729386892177,0.0,0.0,0.0,0.006802721088435374,0.03225806451612903,0.19678041256988618,0.8878504672897196,0.04145174613082138,0.10658844576597366,0; 0.02679; 0.007519,feature,True,True,
sleep_q1_stress_p90,relative windows,stress,sleep,sleep_q1,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,215,False,False,False,False,0.0,5.0,14.240000000000004,20.400000000000006,26.0,35.3,61.080000000000034,83.0,29.897674418604655,14.063214835342254,11; 15; 30,feature,True,True,
sleep_q1_stress_std,relative windows,stress,sleep,sleep_q1,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,1.8040073015499047,3.6294830045543773,5.766323689222527,7.580789361731321,10.372949604432375,15.392718025134204,22.856225253764375,8.330382556066251,3.6003491633618574,5.38; 11.01; 8.833,feature,True,True,
sleep_q1_stress_valid_count,relative windows,stress,sleep,sleep_q1,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,119,False,False,False,False,0.0,26.0,71.2,105.0,124.0,139.0,162.0,203.0,121.61099365750529,27.851403600575654,119; 112; 133,feature,True,True,
sleep_q2_hr_coverage_fraction,relative windows,hr,sleep,sleep_q2,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,464,False,False,False,False,0.42283298097251587,0.0,0.4781327199931851,0.6051282051282051,0.6667676920745568,0.7202995936362913,0.7958617997267226,0.9760765550239234,0.6551355030144791,0.10378638033273696,0.557; 0.7329; 0.5444,feature,True,True,
sleep_q2_hr_mean,relative windows,hr,sleep,sleep_q2,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,469,False,False,False,False,0.0,40.21739130434783,44.66982493266641,48.53864220183486,51.23300970873787,54.1062928600242,60.28125,77.8252427184466,51.62547307576502,4.819833293103168,48.45; 53.05; 46.03,feature,True,True,
sleep_q2_hr_p90,relative windows,hr,sleep,sleep_q2,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,158,False,False,False,False,0.0,43.0,50.0,55.0,58.0,61.25,68.4,95.8,58.35053078556263,5.765255285594525,52.5; 59; 52,feature,True,True,
sleep_q2_hr_std,relative windows,hr,sleep,sleep_q2,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,1.2916201254534763,2.9837577932836443,4.026143077487548,4.877116803368867,5.666666623420474,7.36011602907408,11.853370556513138,4.952791468629034,1.3774724656181345,3.163; 5.607; 3.586,feature,True,True,
sleep_q2_hr_valid_count,relative windows,hr,sleep,sleep_q2,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,101,False,False,False,False,0.42283298097251587,0.0,46.0,68.0,84.0,98.0,119.39999999999998,135.0,82.9830866807611,22.61404569679741,66; 83; 72,feature,True,True,
sleep_q2_stress_coverage_fraction,relative windows,stress,sleep,sleep_q2,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,350,False,False,False,False,0.42283298097251587,0.0,0.7306601200218221,0.9337748344370861,0.984375,0.9978118161925602,1.0,1.0,0.9445226300892937,0.10399150382603958,0.9958; 0.883; 0.983,feature,True,True,
sleep_q2_stress_high_fraction,relative windows,stress,sleep,sleep_q2,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,471,99.57716701902748,2,0.42283298097251587,31,False,False,False,False,92.99363057324841,0.0,0.0,0.0,0.0,0.0,0.00816340130614421,0.16831683168316833,0.0017613260746201986,0.011064983239391212,0; 0.02326; 0.006452,feature,True,True,
sleep_q2_stress_mean,relative windows,stress,sleep,sleep_q2,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,470,False,False,False,False,0.0,1.6122448979591837,4.500444444444444,8.618187859991139,13.732758620689655,18.835239085239085,29.07829496584872,58.24752475247525,14.673251318692943,8.250091989174932,3.636; 17.15; 3.646,feature,True,True,
sleep_q2_stress_medium_or_high_fraction,relative windows,stress,sleep,sleep_q2,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,471,99.57716701902748,2,0.42283298097251587,168,False,False,False,False,59.447983014862,0.0,0.0,0.0,0.0,0.017649501661129566,0.10896118721461187,0.7142857142857143,0.023494584136316922,0.07155420257390953,0; 0.01; 0.01266,feature,True,True,
sleep_q2_stress_p90,relative windows,stress,sleep,sleep_q2,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,206,False,False,False,False,0.0,4.0,11.0,18.0,23.0,31.0,51.25,78.0,25.610615711252656,12.322978977242215,11.3; 27.1; 9,feature,True,True,
sleep_q2_stress_std,relative windows,stress,sleep,sleep_q2,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,1.562524468779671,4.23556959774422,5.970056050416281,7.600471022463911,10.202341747759494,15.464372467729184,22.749696141657783,8.388034842497392,3.38411151139093,4.883; 9.184; 5.07,feature,True,True,
sleep_q2_stress_valid_count,relative windows,stress,sleep,sleep_q2,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,125,False,False,False,False,0.42283298097251587,0.0,67.0,105.0,122.0,139.0,159.39999999999998,203.0,119.3784355179704,28.511162460822366,118; 100; 130,feature,True,True,
sleep_q3_hr_coverage_fraction,relative windows,hr,sleep,sleep_q3,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,448,False,False,False,False,0.42283298097251587,0.0,0.5517682348466246,0.6486486486486487,0.7132867132867133,0.7615894039735099,0.8180403606698153,0.9458128078817734,0.7003181947627213,0.09456951537889749,0.6751; 0.7064; 0.7788,feature,True,True,
sleep_q3_hr_mean,relative windows,hr,sleep,sleep_q3,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,463,False,False,False,False,0.0,40.208333333333336,44.54168485377564,47.59187045604759,49.86813186813187,52.236458940011644,57.41883116883117,83.6574074074074,50.309784950173864,4.262614307309657,48.75; 46.96; 50.08,feature,True,True,
sleep_q3_hr_p90,relative windows,hr,sleep,sleep_q3,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,154,False,False,False,False,0.0,44.0,50.0,53.550000000000004,56.0,59.0,66.0,100.3,56.8755838641189,5.534153601193953,54.1; 52; 57,feature,True,True,
sleep_q3_hr_std,relative windows,hr,sleep,sleep_q3,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,1.9861109430746036,3.097954053861973,3.98238989161679,4.652196039557887,5.458870506549353,7.263682559098148,15.719911040396546,4.879721812995275,1.5591792396372255,4.22; 6.363; 7.531,feature,True,True,
sleep_q3_hr_valid_count,relative windows,hr,sleep,sleep_q3,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,100,False,False,False,False,0.42283298097251587,0.0,47.6,74.0,89.0,105.0,125.39999999999998,150.0,88.75264270613108,23.377048211430143,80; 103; 57,feature,True,True,
sleep_q3_stress_coverage_fraction,relative windows,stress,sleep,sleep_q3,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,324,False,False,False,False,0.42283298097251587,0.0,0.8105606845043195,0.9463955637707948,0.9866666666666667,1.0,1.0,1.0,0.9547662437939156,0.08926062403403623,0.9873; 0.9713; 0.9603,feature,True,True,
sleep_q3_stress_high_fraction,relative windows,stress,sleep,sleep_q3,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,471,99.57716701902748,2,0.42283298097251587,23,False,False,False,False,94.90445859872611,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.3373493975903614,0.0025230996233897955,0.022348389003738596,0; 0.009804; 0.006369,feature,True,True,
sleep_q3_stress_mean,relative windows,stress,sleep,sleep_q3,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,468,False,False,False,False,0.0,1.5275590551181102,4.289037037037037,7.453167618753538,10.65979381443299,15.246510468594217,22.490306122448978,59.566265060240966,12.003576558408014,6.622593992483679,6.547; 6.345; 8.512,feature,True,True,
sleep_q3_stress_medium_or_high_fraction,relative windows,stress,sleep,sleep_q3,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,471,99.57716701902748,2,0.42283298097251587,122,False,False,False,False,67.72823779193206,0.0,0.0,0.0,0.0,0.008097298714922634,0.058012820512820515,0.6385542168674698,0.01347564534030906,0.049300561747639304,0; 0.009091; 0.01205,feature,True,True,
sleep_q3_stress_p90,relative windows,stress,sleep,sleep_q3,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,183,False,False,False,False,0.0,4.0,10.0,15.900000000000006,19.0,24.0,39.4,83.0,21.598089171974525,10.646270469277002,15.4; 17; 20.4,feature,True,True,
sleep_q3_stress_std,relative windows,stress,sleep,sleep_q3,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,2.4133055438728213,3.9610897106613563,5.533071788590382,6.732329357566259,8.739206593833744,13.560477884539463,28.268946448945233,7.589822768022552,3.346226664318048,6.286; 8.049; 8.543,feature,True,True,
sleep_q3_stress_valid_count,relative windows,stress,sleep,sleep_q3,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,118,False,False,False,False,0.42283298097251587,0.0,68.0,105.0,123.0,139.0,159.0,193.0,120.68710359408034,27.881647003044428,117; 110; 127,feature,True,True,
sleep_q4_hr_coverage_fraction,relative windows,hr,sleep,sleep_q4,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,452,False,False,False,False,0.21141649048625794,0.0,0.6031901840490798,0.7112462006079028,0.7615526802218114,0.8075117370892019,0.8542682642547438,0.9196428571428571,0.7509297491203633,0.08456934667860842,0.7511; 0.627; 0.7788,feature,True,True,
sleep_q4_hr_mean,relative windows,hr,sleep,sleep_q4,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,466,False,False,False,False,0.0,41.267605633802816,44.82506085686466,47.87914746543779,49.899888765294776,52.11998612074948,56.83833151581243,77.57,50.26889068312976,3.9279752130282497,48.12; 46.66; 46.19,feature,True,True,
sleep_q4_hr_p90,relative windows,hr,sleep,sleep_q4,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,145,False,False,False,False,0.0,46.0,50.2,54.0,56.0,59.0,66.0,102.60000000000001,56.86864406779661,5.275405826666241,56; 54; 51,feature,True,True,
sleep_q4_hr_std,relative windows,hr,sleep,sleep_q4,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,2.586253126466893,3.422786325374086,4.18140561484163,4.741408688929981,5.435333472581441,7.083433184122764,18.48744127142918,4.979210919821319,1.4011060922258884,4.813; 5.289; 3.804,feature,True,True,
sleep_q4_hr_valid_count,relative windows,hr,sleep,sleep_q4,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,108,False,False,False,False,0.21141649048625794,0.0,54.6,80.0,97.0,111.0,133.0,160.0,95.27061310782241,24.00560899582559,89; 71; 103,feature,True,True,
sleep_q4_stress_coverage_fraction,relative windows,stress,sleep,sleep_q4,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,396,False,False,False,False,0.21141649048625794,0.0,0.8397968377176915,0.9520426287744227,0.9852216748768473,0.9942675466062912,1.0,1.0,0.9577879673438369,0.07469584975948194,0.9789; 0.9802; 0.9905,feature,True,True,
sleep_q4_stress_high_fraction,relative windows,stress,sleep,sleep_q4,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,24,False,False,False,True,95.12711864406779,0.0,0.0,0.0,0.0,0.0,0.0,0.056074766355140186,0.000993545350917799,0.005622592165736041,0; 0.007937; 0.01389,feature,True,True,sparse or rare-event style feature
sleep_q4_stress_mean,relative windows,stress,sleep,sleep_q4,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,471,False,False,False,False,0.0,2.6842105263157894,4.475780431594385,7.735714285714286,10.618657718120804,14.25953947368421,20.239460317460313,44.5045045045045,11.48381906924189,5.528600790570948,6.121; 4.441; 4.061,feature,True,True,
sleep_q4_stress_medium_or_high_fraction,relative windows,stress,sleep,sleep_q4,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,112,False,False,False,False,68.64406779661016,0.0,0.0,0.0,0.0,0.007751937984496124,0.04510551395507146,0.2972972972972973,0.009174463644647152,0.028458395764926307,0.008621; 0; 0.1163,feature,True,True,
sleep_q4_stress_p90,relative windows,stress,sleep,sleep_q4,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,157,False,False,False,False,0.0,6.899999999999999,10.909999999999998,15.0,19.0,22.725,35.88999999999999,68.60000000000001,20.399152542372885,8.690921580930492,15.5; 11; 8,feature,True,True,
sleep_q4_stress_std,relative windows,stress,sleep,sleep_q4,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,2.964321482429427,4.1987014064100565,5.5774570715789675,6.625036086467134,8.136099739457823,12.987614972582787,21.385000838661785,7.268034553572665,2.7439892641029315,7.516; 6.983; 3.798,feature,True,True,
sleep_q4_stress_valid_count,relative windows,stress,sleep,sleep_q4,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,113,False,False,False,False,0.21141649048625794,0.0,71.0,106.0,123.0,139.0,162.0,202.0,121.1014799154334,27.57373850047002,116; 111; 131,feature,True,True,
wake_q1_hr_coverage_fraction,relative windows,hr,wake,wake_q1,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,463,False,False,False,False,0.0,0.0032547494104030144,0.2892754019375011,0.8663594470046083,0.8963963963963963,0.9142857142857143,0.9356153806201416,0.9644779332615716,0.8353360832652298,0.1885807261379611,0.9231; 0.8477; 0.8617,feature,True,True,
wake_q1_hr_mean,relative windows,hr,wake,wake_q1,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,51.75,63.974241068355475,71.957805907173,78.02072538860104,85.321608040201,98.10445439045183,112.89519650655022,79.13058992001405,10.300818216858646,75.52; 83.03; 63.69,feature,True,True,
wake_q1_hr_p90,relative windows,hr,wake,wake_q1,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,228,False,False,False,False,0.0,54.0,76.6,88.6,98.0,108.5,125.28000000000004,153.9,99.11585623678647,15.101629714654269,100; 126; 88,feature,True,True,
wake_q1_hr_std,relative windows,hr,wake,wake_q1,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,4.7762432936357,7.704053485445122,10.9020062195996,14.25078604801927,17.529565200092115,22.34265821125979,34.54562950289775,14.455719210883823,4.681490384088844,17.53; 23.92; 13.52,feature,True,True,
wake_q1_hr_valid_count,relative windows,hr,wake,wake_q1,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,183,False,False,False,False,0.0,16.0,139.6,188.0,211.0,232.0,534.4,1992.0,244.27906976744185,175.1580691300737,231; 199; 201,feature,True,True,
wake_q1_stress_coverage_fraction,relative windows,stress,wake,wake_q1,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,0.0015664569354880819,0.20638266873118524,0.5491024287222809,0.6879823594266814,0.8145766345123259,0.9191642858408631,0.9791271347248577,0.6545472112320887,0.21176300542917517,0.5195; 0.6304; 0.6817,feature,True,True,
wake_q1_stress_high_fraction,relative windows,stress,wake,wake_q1,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,443,False,False,False,False,1.4799154334038054,0.0,0.026632882882882885,0.1050228310502283,0.22784810126582278,0.4088397790055249,0.7451612903225805,0.9873417721518988,0.2878235400773835,0.22784383384981508,0.1462; 0.06081; 0.01258,feature,True,True,
wake_q1_stress_mean,relative windows,stress,wake,wake_q1,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,16.896428571428572,30.953504896804805,44.94660194174757,55.701149425287355,66.4393063583815,79.59936010891762,90.28395061728395,55.58289161285491,14.938847262759305,39.47; 44.5; 21.44,feature,True,True,
wake_q1_stress_medium_or_high_fraction,relative windows,stress,wake,wake_q1,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,452,False,False,False,False,0.21141649048625794,0.0,0.16666666666666666,0.375,0.5862068965517241,0.7819148936170213,0.9584375110670397,1.0,0.5744545545757173,0.24786964097301997,0.3308; 0.3649; 0.03145,feature,True,True,
wake_q1_stress_p90,relative windows,stress,wake,wake_q1,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,195,False,False,False,False,0.0,23.6,60.3,76.0,84.0,90.0,96.0,99.0,81.6615221987315,12.088146982540149,81; 71; 33,feature,True,True,
