column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_stress_high_total_minutes,episodes/state structure,stress,wake,wake_phase,high_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,310,False,False,False,False,0.8976660682226212,0.0,27.8,85.0,156.0,250.0,422.1999999999996,664.0,182.213644524237,123.3345319840135,151; 154; 15,feature,True,True,
pre_sleep_4h_hr_early_minus_late,recovery/deactivation,hr,wake/pre-sleep,pre_sleep_4h,early_minus_late,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,503,85.39898132427844,86,14.60101867572156,503,False,False,False,False,0.0,-21.643251475347412,-4.722411354435938,3.1136254993397863,9.04608695652174,15.587056034535028,26.086240447343883,56.89151548469856,9.403995284923782,9.751842932242502,15.3; 19.02; 9.484,feature,True,True,
pre_sleep_4h_hr_mean,recovery/deactivation,hr,wake/pre-sleep,pre_sleep_4h,mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,523,88.79456706281834,66,11.205432937181664,520,False,False,False,False,0.0,48.17989417989418,60.087454513949055,67.20649763232032,72.70967741935483,79.37998150716598,88.93171475010158,110.31067961165049,73.37541228838478,9.110071967442513,81.61; 62.81; 55.84,feature,True,True,
pre_sleep_4h_hr_p90,recovery/deactivation,hr,wake/pre-sleep,pre_sleep_4h,p90,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,523,88.79456706281834,66,11.205432937181664,204,False,False,False,False,0.0,56.20000000000002,69.09,79.0,87.0,95.5,108.0,135.6,87.92160611854685,12.441683919743957,101; 79.9; 65,feature,True,True,
pre_sleep_4h_hr_std,recovery/deactivation,hr,wake/pre-sleep,pre_sleep_4h,std,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,523,88.79456706281834,66,11.205432937181664,523,False,False,False,False,0.0,4.005806531336814,6.094684641877049,8.426262068959264,10.22506110632352,12.555689810928857,17.19664462707524,33.63102887803259,10.762230258146836,3.4405901278416096,13.14; 12.09; 6.674,feature,True,True,
pre_sleep_4h_stress_early_minus_late,recovery/deactivation,stress,wake/pre-sleep,pre_sleep_4h,early_minus_late,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,503,85.39898132427844,86,14.60101867572156,503,False,False,False,False,0.0,-44.75088652482269,-12.373930319529228,6.8155949674837935,17.761111111111113,29.467363430479498,46.5331224050558,62.86455525606469,17.731505691103358,17.882688342402485,29.65; 28.76; 16.81,feature,True,True,
pre_sleep_4h_stress_high_fraction,recovery/deactivation,stress,wake/pre-sleep,pre_sleep_4h,high_fraction,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,fraction 0..1,float64,523,88.79456706281834,66,11.205432937181664,472,False,False,False,False,4.97131931166348,0.0,0.00431983897918882,0.050849647864573244,0.15897435897435896,0.35503993093028274,0.7386040609137056,1.0,0.23934118984853878,0.23384590912537498,0.4319; 0.04202; 0,feature,True,True,
pre_sleep_4h_stress_mean,recovery/deactivation,stress,wake/pre-sleep,pre_sleep_4h,mean,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,523,88.79456706281834,66,11.205432937181664,523,False,False,False,False,0.0,14.956521739130435,26.886105309663428,40.40678749111585,51.89887640449438,64.08399307860054,79.83195552332607,89.88288288288288,52.27332836398707,16.162580549209437,66.13; 31.13; 20.14,feature,True,True,
pre_sleep_4h_stress_p90,recovery/deactivation,stress,wake/pre-sleep,pre_sleep_4h,p90,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,523,88.79456706281834,66,11.205432937181664,199,False,False,False,False,0.0,25.099999999999994,42.839999999999996,69.0,80.5,88.0,95.0,99.0,76.40611854684512,15.7658379150544,93; 63.2; 33.4,feature,True,True,
pre_sleep_4h_stress_std,recovery/deactivation,stress,wake/pre-sleep,pre_sleep_4h,std,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,523,88.79456706281834,66,11.205432937181664,523,False,False,False,False,0.0,6.996404690095921,11.128196060270815,15.55158490646916,18.644161353651434,21.40502728666077,25.660793337260284,35.02040227158685,18.48746598319735,4.4343664662047475,23.06; 19.68; 11.13,feature,True,True,
sleep_hr_q1_minus_q4,recovery/deactivation,hr,sleep,sleep_phase,q1_minus_q4,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,bpm,float64,554,94.05772495755518,35,5.942275042444821,554,False,False,False,False,0.0,-14.979699248120305,-2.5796840573531643,1.1473847533552224,3.8692957449054965,7.146962367910346,11.796443850267387,19.512444801284623,4.135151640692155,4.548627156715809,2.168; 3.993; 4.334,feature,True,True,
sleep_hr_time_to_min_minutes,recovery/deactivation,hr,sleep,sleep_phase,time_to_min_minutes,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,minutes,float64,555,94.22750424448218,34,5.772495755517826,328,False,False,False,False,0.0,1.0,127.7,230.0,310.0,407.5,531.5999999999999,755.0,319.04144144144146,128.2426054405263,469; 291; 424,feature,True,True,
sleep_stress_q1_minus_q4,recovery/deactivation,stress,sleep,sleep_phase,q1_minus_q4,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,stress points,float64,554,94.05772495755518,35,5.942275042444821,554,False,False,False,False,0.0,-18.828399629972246,-3.8264355524672626,2.2776045597993617,7.214302584509428,13.126538108356291,23.566077579651775,42.215302113199535,8.212342724676295,8.711570631576103,-0.2635; 5.63; 11.06,feature,True,True,
sleep_stress_time_to_low_stress_minutes,recovery/deactivation,stress,sleep,sleep_phase,time_to_low_stress_minutes,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,minutes,float64,554,94.05772495755518,35,5.942275042444821,74,False,False,False,False,57.5812274368231,0.0,0.0,0.0,0.0,4.0,63.700000000000045,341.0,10.90072202166065,33.40733019368684,0; 1; 8,feature,True,True,
sleep_stress_time_to_min_minutes,recovery/deactivation,stress,sleep,sleep_phase,time_to_min_minutes,Sleep recovery or pre-sleep deactivation summary; positive deactivation means lower values closer to sleep.,minutes,float64,555,94.22750424448218,34,5.772495755517826,337,False,False,False,False,0.0,1.0,90.0,189.0,274.0,376.5,507.89999999999986,736.0,283.02162162162165,130.78507050745745,1; 272; 196,feature,True,True,
sleep_q1_hr_mean,relative windows,hr,sleep,sleep_q1,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,555,94.22750424448218,34,5.772495755517826,548,False,False,False,False,0.0,40.5,47.06125,50.75525846702317,54.083333333333336,58.151315789473685,65.25952019435165,78.95744680851064,54.870025594392764,5.770500275638261,50.29; 50.66; 50.53,feature,True,True,
sleep_q1_hr_p90,relative windows,hr,sleep,sleep_q1,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,555,94.22750424448218,34,5.772495755517826,191,False,False,False,False,0.0,43.0,51.07,56.0,60.0,65.0,73.0,85.4,61.046126126126126,6.80828578008969,55; 56.3; 60.1,feature,True,True,
sleep_q1_hr_std,relative windows,hr,sleep,sleep_q1,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,0.9634312595527794,2.386095570668879,3.689628033025267,4.807064339961524,5.723696711269249,7.46083207405951,11.480172320924344,4.805139959168779,1.5856379782802674,3.853; 8.637; 5.414,feature,True,True,
sleep_q1_stress_high_fraction,relative windows,stress,sleep,sleep_q1,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,91,False,False,False,False,82.34234234234235,0.0,0.0,0.0,0.0,0.0,0.03149038461538458,0.8518518518518519,0.007313757019848962,0.045084867434150175,0; 0.008929; 0.00641,feature,True,True,
sleep_q1_stress_mean,relative windows,stress,sleep,sleep_q1,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,555,94.22750424448218,34,5.772495755517826,550,False,False,False,False,0.0,2.0934579439252334,7.425353846153847,13.409006211180124,18.19607843137255,25.473503074044373,38.47292903225806,79.01851851851852,20.35626291596917,10.36097239741651,5.857; 10.07; 15.12,feature,True,True,
sleep_q1_stress_p90,relative windows,stress,sleep,sleep_q1,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,555,94.22750424448218,34,5.772495755517826,254,False,False,False,False,0.0,5.0,14.74000000000001,21.0,26.80000000000001,37.90000000000001,63.0,86.0,30.966126126126134,15.007538236233822,11; 15; 30,feature,True,True,
sleep_q1_stress_std,relative windows,stress,sleep,sleep_q1,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,1.8040073015499047,3.712616148221625,6.054538548640159,8.020989583090074,11.022515777189614,15.948111628753175,22.856225253764375,8.712150614319418,3.7367316947361724,5.38; 11.01; 8.833,feature,True,True,
sleep_q2_hr_mean,relative windows,hr,sleep,sleep_q2,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,551,False,False,False,False,0.0,40.21739130434783,44.66194690265487,48.45454545454545,51.252873563218394,54.24418604651163,61.00824742268041,77.8252427184466,51.808347993284215,5.122550156556856,48.45; 53.05; 46.03,feature,True,True,
sleep_q2_hr_p90,relative windows,hr,sleep,sleep_q2,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,180,False,False,False,False,0.0,43.0,50.0,55.0,58.0,61.9,69.52,95.8,58.62242314647377,6.021408754348992,52.5; 59; 52,feature,True,True,
sleep_q2_hr_std,relative windows,hr,sleep,sleep_q2,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,553,False,False,False,False,0.0,1.2916201254534763,3.0979092303763216,4.131665668119494,4.90366703735308,5.701803780973194,7.349843716335114,11.853370556513138,5.003639254509744,1.349297108807732,3.163; 5.607; 3.586,feature,True,True,
sleep_q2_stress_high_fraction,relative windows,stress,sleep,sleep_q2,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,553,93.88794567062818,36,6.112054329371817,42,False,False,False,False,91.86256781193491,0.0,0.0,0.0,0.0,0.0,0.008960746460746459,0.4339622641509434,0.003063000942310971,0.022780031113989237,0; 0.02326; 0.006452,feature,True,True,
sleep_q2_stress_mean,relative windows,stress,sleep,sleep_q2,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,551,False,False,False,False,0.0,1.6122448979591837,4.502755555555555,8.662068965517241,13.691275167785236,18.824324324324323,29.903899109105634,69.90566037735849,14.828125366241741,8.735138432826302,3.636; 17.15; 3.646,feature,True,True,
sleep_q2_stress_p90,relative windows,stress,sleep,sleep_q2,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,229,False,False,False,False,0.0,4.0,11.0,17.900000000000006,23.0,31.0,52.64000000000001,87.0,25.83996383363472,13.096633942105894,11.3; 27.1; 9,feature,True,True,
sleep_q2_stress_std,relative windows,stress,sleep,sleep_q2,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,553,False,False,False,False,0.0,1.562524468779671,4.313712961604609,5.999592381414063,7.630788176839394,10.123714080161465,15.796888741086969,22.749696141657783,8.441413653667727,3.4335729905155508,4.883; 9.184; 5.07,feature,True,True,
sleep_q3_hr_mean,relative windows,hr,sleep,sleep_q3,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,544,False,False,False,False,0.0,40.208333333333336,44.65631067961165,47.68041237113402,49.890756302521005,52.5,58.05972674040338,83.6574074074074,50.55330279809526,4.601335982407221,48.75; 46.96; 50.08,feature,True,True,
sleep_q3_hr_p90,relative windows,hr,sleep,sleep_q3,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,171,False,False,False,False,0.0,44.0,50.0,53.900000000000006,56.6,59.60000000000001,67.0,100.3,57.24701627486438,5.7684553385201705,54.1; 52; 57,feature,True,True,
sleep_q3_hr_std,relative windows,hr,sleep,sleep_q3,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,553,93.88794567062818,36,6.112054329371817,553,False,False,False,False,0.0,1.9861109430746036,3.1488628342097487,4.094523899926587,4.718988353631054,5.501993762418925,7.545532305199143,15.719911040396546,4.962179884705245,1.526430239117735,4.22; 6.363; 7.531,feature,True,True,
sleep_q3_stress_high_fraction,relative windows,stress,sleep,sleep_q3,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,553,93.88794567062818,36,6.112054329371817,34,False,False,False,False,93.30922242314648,0.0,0.0,0.0,0.0,0.0,0.0077403846153846125,0.3373493975903614,0.00287146324060164,0.022435605194001763,0; 0.009804; 0.006369,feature,True,True,
sleep_q3_stress_mean,relative windows,stress,sleep,sleep_q3,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,549,False,False,False,False,0.0,1.5275590551181102,4.38885775862069,7.634615384615385,10.719626168224298,15.485714285714286,23.26920710868079,62.94117647058823,12.329677109975858,7.20267348725382,6.547; 6.345; 8.512,feature,True,True,
sleep_q3_stress_p90,relative windows,stress,sleep,sleep_q3,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,199,False,False,False,False,0.0,4.0,10.200000000000012,16.0,19.50000000000003,24.19999999999999,42.160000000000004,83.0,22.101989150090414,11.213229061650011,15.4; 17; 20.4,feature,True,True,
sleep_q3_stress_std,relative windows,stress,sleep,sleep_q3,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,553,93.88794567062818,36,6.112054329371817,553,False,False,False,False,0.0,2.4133055438728213,4.070493245491143,5.605896900890755,6.858778427071199,8.844315445322897,14.150734277284233,28.268946448945233,7.693833367253371,3.3453027498202244,6.286; 8.049; 8.543,feature,True,True,
sleep_q4_hr_mean,relative windows,hr,sleep,sleep_q4,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,554,94.05772495755518,35,5.942275042444821,547,False,False,False,False,0.0,41.267605633802816,44.914787493893506,48.12495469372961,50.084523809523816,52.65654205607476,57.92559974747475,77.57,50.69787323987707,4.289527402787588,48.12; 46.66; 46.19,feature,True,True,
sleep_q4_hr_p90,relative windows,hr,sleep,sleep_q4,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,554,94.05772495755518,35,5.942275042444821,162,False,False,False,False,0.0,46.0,50.790000000000006,54.0,56.400000000000006,59.975,67.0,102.60000000000001,57.44747292418773,5.513000955420329,56; 54; 51,feature,True,True,
sleep_q4_hr_std,relative windows,hr,sleep,sleep_q4,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,554,94.05772495755518,35,5.942275042444821,554,False,False,False,False,0.0,2.586253126466893,3.4700041592276265,4.267106009644027,4.810818056440718,5.633537903247098,7.318321851647124,18.48744127142918,5.096340151562869,1.3942383292307756,4.813; 5.289; 3.804,feature,True,True,
sleep_q4_stress_high_fraction,relative windows,stress,sleep,sleep_q4,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,554,94.05772495755518,35,5.942275042444821,36,False,False,False,False,93.14079422382672,0.0,0.0,0.0,0.0,0.0,0.007981310803891452,0.32075471698113206,0.0017833039799807408,0.014779034470596303,0; 0.007937; 0.01389,feature,True,True,
sleep_q4_stress_mean,relative windows,stress,sleep,sleep_q4,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,554,94.05772495755518,35,5.942275042444821,553,False,False,False,False,0.0,2.6842105263157894,4.779132891181528,8.034754915535864,11.051127342013338,14.950682122530967,23.092843676355077,65.94339622641509,12.100796273126313,6.284157588528746,6.121; 4.441; 4.061,feature,True,True,
sleep_q4_stress_p90,relative windows,stress,sleep,sleep_q4,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,554,94.05772495755518,35,5.942275042444821,180,False,False,False,False,0.0,6.899999999999999,11.0,16.0,19.550000000000004,23.875000000000007,39.45500000000004,83.4,21.313718411552347,9.560283342106436,15.5; 11; 8,feature,True,True,
sleep_q4_stress_std,relative windows,stress,sleep,sleep_q4,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,554,94.05772495755518,35,5.942275042444821,554,False,False,False,False,0.0,2.964321482429427,4.251466449270159,5.732668124093127,6.830282132328039,8.482630382569594,13.217055097720104,21.385000838661785,7.528484651934985,2.824980672058534,7.516; 6.983; 3.798,feature,True,True,
wake_q1_hr_mean,relative windows,hr,wake,wake_q1,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,537,91.17147707979628,52,8.828522920203735,537,False,False,False,False,0.0,48.10648148148148,63.617127071823205,72.09178743961353,78.25431034482759,86.32627118644068,98.09842284739983,115.73540856031128,79.32384698348353,11.08915170677642,75.52; 83.03; 63.69,feature,True,True,
wake_q1_hr_p90,relative windows,hr,wake,wake_q1,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,537,91.17147707979628,52,8.828522920203735,254,False,False,False,False,0.0,54.0,74.88,88.20000000000002,98.0,108.19999999999999,125.76,153.9,98.66089385474861,15.962516543344737,100; 126; 88,feature,True,True,
wake_q1_hr_std,relative windows,hr,wake,wake_q1,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,537,91.17147707979628,52,8.828522920203735,537,False,False,False,False,0.0,4.49068286999749,7.331902140175072,10.325954568174138,13.577268311565437,17.131732003116667,22.320665063779703,34.54562950289775,13.977485677157288,4.783328128029567,17.53; 23.92; 13.52,feature,True,True,
wake_q1_stress_high_fraction,relative windows,stress,wake,wake_q1,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,536,91.00169779286928,53,8.998302207130731,494,False,False,False,False,2.798507462686567,0.0,0.01734004412575841,0.10444465624602872,0.2358140861134873,0.4496614331423469,0.776797385620915,1.0,0.3017183670661211,0.24113055469932776,0.1462; 0.06081; 0.01258,feature,True,True,
wake_q1_stress_mean,relative windows,stress,wake,wake_q1,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,536,91.00169779286928,53,8.998302207130731,535,False,False,False,False,0.0,6.526530612244898,30.387057262427273,45.23455843522769,56.62210894704808,68.57798573975045,81.49603174603175,93.91304347826087,56.312037379960096,16.181359676820723,39.47; 44.5; 21.44,feature,True,True,
wake_q1_stress_p90,relative windows,stress,wake,wake_q1,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,536,91.00169779286928,53,8.998302207130731,210,False,False,False,False,0.0,14.0,55.875,75.97500000000001,84.30000000000001,90.30000000000001,96.0,99.0,81.16194029850747,14.184350188327008,81; 71; 33,feature,True,True,
wake_q1_stress_std,relative windows,stress,wake,wake_q1,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,536,91.00169779286928,53,8.998302207130731,536,False,False,False,False,0.0,3.9717813709945324,11.037688715016195,16.691052846957348,19.598538074744866,22.650719198318267,27.64166723171489,34.473746745569166,19.58365502916635,5.05024953657703,26.19; 19.93; 11.5,feature,True,True,
wake_q2_hr_mean,relative windows,hr,wake,wake_q2,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,528,89.64346349745331,61,10.35653650254669,528,False,False,False,False,0.0,45.6,61.048834736375724,71.21619047619048,78.49229488831614,87.42494440326168,99.30786458333331,126.48068669527898,79.20600769879339,11.980768687305119,89.16; 73.31; 88.45,feature,True,True,
wake_q2_hr_p90,relative windows,hr,wake,wake_q2,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,528,89.64346349745331,61,10.35653650254669,242,False,False,False,False,0.0,49.0,71.67,84.85000000000001,95.0,106.0,123.68499999999997,160.3,95.86420454545456,16.32253006199798,116; 105.4; 113,feature,True,True,
wake_q2_hr_std,relative windows,hr,wake,wake_q2,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,528,89.64346349745331,61,10.35653650254669,528,False,False,False,False,0.0,1.3743685418725535,5.884989112343769,8.765644912344507,11.474616837494194,15.103606962802807,20.791381189038177,30.40532159029187,12.246808085269596,4.730198148737198,21.59; 26.12; 18.21,feature,True,True,
wake_q2_stress_high_fraction,relative windows,stress,wake,wake_q2,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,526,89.30390492359932,63,10.69609507640068,488,False,False,False,False,4.562737642585551,0.0,0.00505890052356021,0.07096298664393293,0.23625544753603755,0.5141546526867627,0.8791977611940298,1.0,0.31582091503926835,0.2809895049311717,0.2083; 0.03448; 0.01333,feature,True,True,
wake_q2_stress_mean,relative windows,stress,wake,wake_q2,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,526,False,False,False,False,0.0,8.781818181818181,28.13494916485113,46.01818373933759,59.517263427109974,72.73515538290788,85.77780393835617,94.32291666666667,58.658293284143234,17.58203213556028,57.33; 27.19; 48.19,feature,True,True,
wake_q2_stress_p90,relative windows,stress,wake,wake_q2,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,210,False,False,False,False,0.0,16.0,47.5,72.0,84.0,90.10000000000001,96.0,99.0,79.50494296577946,15.149970645122645,84; 33; 65.6,feature,True,True,
wake_q2_stress_std,relative windows,stress,wake,wake_q2,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,526,False,False,False,False,0.0,3.0737287062657663,7.597996089396759,13.175916978262038,16.12440617121746,19.239906896400974,24.358968974717165,38.371401643670715,16.20406468325964,5.042114555119351,20.4; 14.53; 15.83,feature,True,True,
wake_q3_hr_mean,relative windows,hr,wake,wake_q3,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,527,89.47368421052632,62,10.526315789473683,527,False,False,False,False,0.0,52.26857142857143,62.04986381958819,70.53813736416829,78.58215962441315,86.60877431026685,96.88871023713128,140.0,79.00342331645435,11.29266446316395,71.72; 91.95; 68.85,feature,True,True,
wake_q3_hr_p90,relative windows,hr,wake,wake_q3,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,527,89.47368421052632,62,10.526315789473683,232,False,False,False,False,0.0,60.0,72.27,84.0,93.70000000000002,104.0,119.94,160.7,94.69127134724859,15.13008487757592,85; 104.5; 81,feature,True,True,
wake_q3_hr_std,relative windows,hr,wake,wake_q3,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,527,89.47368421052632,62,10.526315789473683,527,False,False,False,False,0.0,2.662705391138869,6.079030813532021,8.375574999199221,10.902878698783315,13.706099103328079,19.264463601801296,32.01362788025324,11.528499201481932,4.190570730104027,11.81; 9.645; 9.769,feature,True,True,
wake_q3_stress_high_fraction,relative windows,stress,wake,wake_q3,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,526,89.30390492359932,63,10.69609507640068,499,False,False,False,False,2.091254752851711,0.0,0.012565494517366176,0.09437676422522656,0.29973262032085557,0.5717078042516763,0.9083713272543059,1.0,0.35713352792773057,0.28895883371042497,0.1147; 0.8544; 0.05742,feature,True,True,
wake_q3_stress_mean,relative windows,stress,wake,wake_q3,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,524,False,False,False,False,0.0,15.56,31.511392284186403,47.74885321100918,62.50080187038683,74.57690899102728,86.40652230178587,95.77272727272727,61.01465095174067,17.192430268853695,49.75; 85.6; 44.54,feature,True,True,
wake_q3_stress_p90,relative windows,stress,wake,wake_q3,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,187,False,False,False,False,0.0,30.0,53.6,75.0,85.95000000000002,92.0,96.0,99.0,81.67585551330798,13.575625619473755,77.3; 96; 69,feature,True,True,
wake_q3_stress_std,relative windows,stress,wake,wake_q3,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,526,89.30390492359932,63,10.69609507640068,526,False,False,False,False,0.0,2.7786821301050773,7.6571769933729215,13.37918932483198,16.38166203718405,19.53753189888098,24.35058431622726,30.45592433389826,16.28372961371941,4.967061377318571,19.63; 10.12; 18.1,feature,True,True,
wake_q4_hr_mean,relative windows,hr,wake,wake_q4,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,540,91.68081494057725,49,8.31918505942275,540,False,False,False,False,0.0,48.17142857142857,58.52855531686359,65.85239361702128,72.2822966507177,78.75632755217146,88.528499987862,107.91005291005291,72.7281350699568,9.41520579597753,80.96; 62.81; 55.66,feature,True,True,
wake_q4_hr_p90,relative windows,hr,wake,wake_q4,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,540,91.68081494057725,49,8.31918505942275,213,False,False,False,False,0.0,51.6,68.29500000000002,78.0,86.25000000000003,95.0,108.0,136.0,87.07370370370371,12.61547158530413,100.6; 79.9; 65,feature,True,True,
wake_q4_hr_std,relative windows,hr,wake,wake_q4,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,540,91.68081494057725,49,8.31918505942275,540,False,False,False,False,0.0,2.384302405145722,5.849067320036989,8.335006109218936,10.118067961935811,12.464647467407305,16.923914986925382,24.95176861972925,10.585649725667588,3.308152500929615,13.21; 12.09; 6.72,feature,True,True,
wake_q4_stress_high_fraction,relative windows,stress,wake,wake_q4,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,540,91.68081494057725,49,8.31918505942275,483,False,False,False,False,5.37037037037037,0.0,0.0,0.04151260504201681,0.14342592592592593,0.33989266547406083,0.7361238245818423,1.0,0.22979546506968057,0.23511597669681464,0.4126; 0.04202; 0,feature,True,True,
wake_q4_stress_mean,relative windows,stress,wake,wake_q4,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,540,91.68081494057725,49,8.31918505942275,540,False,False,False,False,0.0,5.476923076923077,25.696989247311826,38.32612288135593,51.16730963534491,63.65899122807018,79.29029201870229,90.26168224299066,51.11426233152416,16.94079599993659,65.13; 31.13; 19.89,feature,True,True,
wake_q4_stress_p90,relative windows,stress,wake,wake_q4,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,540,91.68081494057725,49,8.31918505942275,217,False,False,False,False,0.0,15.0,38.29500000000001,66.15,79.0,87.625,95.0,99.0,74.86111111111111,17.210302864602877,93; 63.2; 33,feature,True,True,
wake_q4_stress_std,relative windows,stress,wake,wake_q4,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,540,91.68081494057725,49,8.31918505942275,540,False,False,False,False,0.0,4.800986092004569,10.58385934353688,15.262517115636228,18.31928202847755,20.98116032392243,25.41684874387369,33.17455726775761,18.177385317484,4.561804253181975,23.08; 19.68; 11.13,feature,True,True,
